folio,text in tag,before,after
tl_p151v_preTEI,half,"['being', 'large', 'enough', 'cast', 'your', 'alloy', 'of', 'half', 'lead', '&']","['fine', 'tin', 'There', 'is', 'more', 'work', 'in', 'molding', 'a', 'turtle']"
tl_p154r_preTEI,half,"['&', 'one', 'finds', 'there', 'too', 'much', 'copper', 'Others', 'solder', 'with']","['silver', '&', 'half', 'fine', 'copper']"
tl_p154r_preTEI,half,"['there', 'too', 'much', 'copper', 'Others', 'solder', 'with', 'half', 'silver', '&']","['fine', 'copper']"
tl_p158v_preTEI,half,"['out', 'very', 'neat', 'It', 'is', 'true', 'that', 'lead', 'mixed', 'with']","['of', 'tin', 'was', 'very', 'hot', 'because', 'the', 'medal', 'was', 'thick']"
tl_p158v_preTEI,half of its thickness,"['thick', 'a', 'gate', 'It', 'suffices', 'for', 'the', 'gate', 'to', 'have']","['But', 'if', 'it', 'is', 'thin', 'give', 'it', 'a', 'gate', 'of']"
tl_p163r_preTEI,half,"['They', 'readily', 'put']","['of', 'amber', '&', 'half', 'of', 'musk', '&', 'very', 'little', 'civet']"
tl_p163r_preTEI,half,"['They', 'readily', 'put', 'half', 'of', 'amber', '&']","['of', 'musk', '&', 'very', 'little', 'civet', 'because', 'amber', 'always', 'overtakes']"
tl_p163r_preTEI,spoonful,"['And', 'having', 'put', 'in', 'a', 'small', 'silver', 'bowl', 'a', 'silver']","['of', 'flower', 'oil', 'or', 'lacking', 'that', 'ben', 'oil', 'that', 'is']"
tl_p163r_preTEI,the size of a pine nut,"['will', 'remain', 'there', 'without', 'lumps', 'Once', 'all', 'melted', 'put', 'in']","['of', 'civet', '&', 'make', 'it', 'melt', '&', 'mix', 'it', 'well']"
tl_p165v_preTEI,When it quivers,[],"['once', 'melted', 'it', 'is', 'a', 'sign', 'that', 'it', 'is', 'quite']"
tl_p167r_preTEI,lb,"['which', 'is', 'even', 'better', 'Some', 'are', 'of', 'fifteen', 'or', 'seventeen']","['&', 'ch', 'are', 'loaded', 'with', 'two', '&', 'a', 'half', 'lb']"
tl_p167r_preTEI,lb,"['lb', '&', 'ch', 'are', 'loaded', 'with', 'two', '&', 'a', 'half']","['of', 'good', 'grain', 'powder', '&', 'they', 'are', 'for', 'applying', 'on']"
tl_p167r_preTEI,lb,"['doors', 'Others', 'are', 'of', 'the', 'weight', 'of', '25', 'to', '27']","['and', 'are', 'loaded', 'with', '4', 'lb', 'of', 'powder', 'Others', 'weigh']"
tl_p167r_preTEI,lb,"['of', '25', 'to', '27', 'lb', 'and', 'are', 'loaded', 'with', '4']","['of', 'powder', 'Others', 'weigh', '45', 'lb', '&', 'are', 'loaded', 'with']"
tl_p167r_preTEI,lb,"['are', 'loaded', 'with', '4', 'lb', 'of', 'powder', 'Others', 'weigh', '45']","['&', 'are', 'loaded', 'with', 'eight', 'lb', 'of', 'powder', 'And', 'thus']"
tl_p167r_preTEI,lb,"['powder', 'Others', 'weigh', '45', 'lb', '&', 'are', 'loaded', 'with', 'eight']","['of', 'powder', 'And', 'thus', 'they', 'are', 'formed', 'according', 'to', 'the']"
tl_p167r_preTEI,lb,"['burst', 'At', 'the', 'breech', 'one', 'gives', 'them', 'Those', 'of', '45']","['have', 'a', 'thickness', 'of', 'eight', 'lines', 'at', 'the', 'breech', '&']"
tl_p167r_preTEI,lines,"['them', 'Those', 'of', '45', 'lb', 'have', 'a', 'thickness', 'of', 'eight']","['at', 'the', 'breech', '&', 'become', 'thinner', 'on', 'the', 'inside', 'toward']"
tl_p167r_preTEI,lines,"['on', 'the', 'inside', 'toward', 'the', 'muzzle', 'which', 'is', 'of', '4']","['They', 'are', 'xii', 'thumbs', 'breadth', 'long', '&', 'seven', 'in', 'diameter']"
tl_p167v_preTEI,lb,"['Those', 'of', '27']","['or', 'thereabouts', 'are', 'ix', 'inches', 'long', '&', 'six', 'in', 'diameter']"
tl_p167v_preTEI,inches,"['Those', 'of', '27', 'lb', 'or', 'thereabouts', 'are', 'ix']","['long', '&', 'six', 'in', 'diameter', 'at', 'the', 'muzzle', 'At', 'the']"
tl_p167v_preTEI,lines,"['diameter', 'at', 'the', 'muzzle', 'At', 'the', 'breech', 'they', 'are', 'vi']","['thick', '&', '3', 'at', 'the', 'muzzle', 'The', 'ones', 'weighing', '17']"
tl_p167v_preTEI,lb,"['thick', '&', '3', 'at', 'the', 'muzzle', 'The', 'ones', 'weighing', '17']","['are', '8', 'inches', 'long', '&', 'five', 'at', 'the', 'muzzle', 'One']"
tl_p167v_preTEI,inches,"['at', 'the', 'muzzle', 'The', 'ones', 'weighing', '17', 'lb', 'are', '8']","['long', '&', 'five', 'at', 'the', 'muzzle', 'One', 'covers', 'them', 'all']"
tl_p168r_preTEI,lb,"['to', 'take', 'cover', 'The', 'small', 'petards', 'of', '16', 'or', '17']","['are', 'attached', 'promptly', 'with', 'a', 'short', 'hooked', 'peg', 'made', 'like']"
tl_p168r_preTEI,lb,"['by', 'hand', 'just', 'as', 'one', 'does', 'with', 'petards', 'of', '27']","['but', 'then', 'one', 'only', 'puts', 'in', 'three', 'lb', 'of', 'powder']"
tl_p168r_preTEI,lb,"['of', '27', 'lb', 'but', 'then', 'one', 'only', 'puts', 'in', 'three']","['of', 'powder', 'It', 'must', 'certainly', 'be', 'a', 'strong', 'door', 'if']"
tl_p168r_preTEI,lb,"['It', 'must', 'certainly', 'be', 'a', 'strong', 'door', 'if', 'the', 'seventeen']","['petard', 'does', 'not', 'blow', 'it', 'up', 'Some', 'use', 'little', 'bells']"
tl_p168r_preTEI,lb,"['attaching', 'a', 'small', 'petard', 'with', 'ear', 'of', 'fifteen', 'or', 'xvii']","['for', 'a', 'common', 'door', 'or', 'window']"
tl_p168r_preTEI,lb,"['This', 'is', 'a', 'gro', 'common', 'petard', 'of', '27', 'or', '30']","['pierced', 'at', 'the', 'breech', 'through', 'which', 'a', 'large', 'iron', 'peg']"
tl_p168r_preTEI,height of a man,"['Iron', 'fork', 'made', 'in', 'the', 'form', 'of', 'pincers', 'of', 'the']","['to', 'quickly', 'place', 'the', 'mortar', 'without', 'a', 'peg', 'It', 'must']"
tl_p168v_preTEI,height of a man,"['O', 'Crutches', 'of', 'the']","['which', 'it', 'is', 'necessary', 'to', 'carry', 'to', 'quickly', 'put', 'under']"
