folio,text in tag,before,after
tc_p019r_preTEI,fer,"['battant', 'de', 'pres', 'que', 'celle', 'de', 'fer', 'Mays', 'celle', 'de']","['bat', 'plus', 'royde', 'de', 'loing']"
tc_p019r_preTEI,plomb,"['sont', 'moindres', 'de', 'deulx', 'quintals', 'qui', 'portent', 'volontiers', 'balles', 'de']","['un', 'a', 'la', 'pesanteur', 'de', 'la', 'balle', 'mays', 'au', 'qualibre']"
tc_p019r_preTEI,metal,"['mays', 'au', 'qualibre', 'Touteffois', 'ceulx', 'qui', 'peuvent', 'avoyr', 'balles', 'de']","['ou', 'de', 'fer', 'font', 'mieux', 'pourceque', 'elles', 'feront', 'plus', 'de']"
tc_p019r_preTEI,fer,"['Touteffois', 'ceulx', 'qui', 'peuvent', 'avoyr', 'balles', 'de', 'metal', 'ou', 'de']","['font', 'mieux', 'pourceque', 'elles', 'fer', 'ont', 'plus', 'de', 'faulcee', 'que']"
tc_p019r_preTEI,plomb,"['mieux', 'pourceque', 'elles', 'feront', 'plus', 'de', 'faulcee', 'que', 'six', 'de']","['Sa', 'charge', 'est', 'jusques', 'a', 'lescusson', 'scavoir', 'de', 'lespesseur', 'de']"
tc_p019r_preTEI,plomb,"['lescusson', 'scavoir', 'la', 'longueur', 'de', '4', 'balles', 'porte', 'balles', 'de']","['est', 'pour', 'la', 'deffense', 'des', 'maisons', 'De', 'ces', 'harquebus', 'a']"
tc_p019v_preTEI,papier,"['doigt', 'replye', 'Si', 'tu', 'nas', 'poinct', 'de', 'reigle', 'replye', 'du']","['en', 'cinq', 'ou', 'six', 'doubles', 'pour', 'ten', 'servir', 'Et', 'si']"
tc_p019v_preTEI,papier,"['une', 'colonne', 'Arcade', 'ovale', 'Escuson', 'justem', 'sans', 'compas', 'Replye', 'ton']","['de', 'sorte', 'que', 'le', 'replye', 'te', 'fasse', 'une', 'ligne', 'droicte']"
tc_p019v_preTEI,ancre,"['&', 'une', 'ou', 'une', 'ligne', '&', 'la', 'charge', 'bien', 'd']","['puys', 'replye', 'le', 'papier', '&', 'le', 'frotte', 'sur', 'le', 'dos']"
tc_p019v_preTEI,papier,"['une', 'ligne', '&', 'la', 'charge', 'bien', 'dancre', 'puys', 'replye', 'le']","['&', 'le', 'frotte', 'sur', 'le', 'dos', '&', 'il', 'imprimera', 'aultant']"
tc_p019v_preTEI,ancre,"['En', 'ceste', 'sorte', 'la', 'l', 'A', 'est', 'la', 'ligne', 'sans']","['que', 'te', 'faict', 'le', 'reply', 'du', 'papier', 'B', 'est', 'la']"
tc_p019v_preTEI,papier,"['la', 'ligne', 'sans', 'ancre', 'que', 'te', 'faict', 'le', 'reply', 'du']","['B', 'est', 'la', 'ligne', 'que', 'tu', 'as', 'trassee', 'C', 'est']"
tc_p019v_preTEI,ancre bien gommee,"['Escripts', 'le', 'mieulx', 'que', 'tu', 'pourras', 'avecq']","['sur', 'aultant', 'de', 'petits', 'cartels', 'que', 'tu', 'vouldras', 'escripre', 'de']"
tc_p019v_preTEI,cartels,"['tu', 'pourras', 'avecq', 'ancre', 'bien', 'gommee', 'sur', 'aultant', 'de', 'petits']","['que', 'tu', 'vouldras', 'escripre', 'de', 'mots', '&', 'estant', 'chasque', 'lettre']"
tc_p019v_preTEI,ancre,"['Escripts', 'le', 'mieulx', 'que', 'tu', 'pourras', 'avecq']","['bien', 'gommee', 'sur', 'aultant', 'de', 'petits', 'cartels', 'que', 'tu', 'vouldras']"
tc_p019v_preTEI,papier,"['&', 'estant', 'chasque', 'lettre', 'bien', 'chargee', 'dancre', 'pose', 'sur', 'ton']","['&', 'frotte', 'avecq', 'une', 'dent', 'le', 'dos', 'du', 'cartel']"
tc_p019v_preTEI,cartel,"['tu', 'pourras', 'avecq', 'ancre', 'bien', 'gommee', 'sur', 'aultant', 'de', 'petits']","['s', 'que', 'tu', 'vouldras', 'escripre', 'de', 'mots', '&', 'estant', 'chasque']"
tc_p019v_preTEI,cuir,"['On', 'les', 'souloict', 'donner', 'avecq', 'manches', 'ou', 'poches', 'de']","['qui', 'pour', 'le', 'mieulx', 'est', 'doibt', 'estre', 'de', 'peau', 'de']"
tc_p019v_preTEI,peau de,"['de', 'cuir', 'qui', 'pour', 'le', 'mieulx', 'est', 'doibt', 'estre', 'de']","['chat', 'qui', 'est', 'plus', 'moufle', 'que', 'nulle', 'aultre', 'Et', 'lors']"
tc_p020r_preTEI,croutte,"['Il', 'fault', 'faire', 'fraiser', 'du', 'millet', 'pour', 'en', 'tirer', 'la']","['Et', 'puis', 'le', 'netoyeres', 'bien', 'apres', 'Il', 'fault', 'le', 'remouldre']"
tc_p020r_preTEI,farine,"['ung', 'cedas', 'bien', 'delie', 'ce', 'faict', 'Il', 'fault', 'detremper', 'la']","['avec', 'du', 'beurre', 'frais', 'fondu', 'et', 'du', 'laict', 'Et', 'quil']"
tc_p020r_preTEI,beurre frais fondu,"['delie', 'ce', 'faict', 'Il', 'fault', 'detremper', 'la', 'farine', 'avec', 'du']","['et', 'du', 'laict', 'Et', 'quil', 'y', 'ait', 'aultant', 'dung', 'comme']"
tc_p020r_preTEI,laict,"['detremper', 'la', 'farine', 'avec', 'du', 'beurre', 'frais', 'fondu', 'et', 'du']","['Et', 'quil', 'y', 'ait', 'aultant', 'dung', 'comme', 'daultre', 'de', 'maniere']"
tc_p020r_preTEI,pate po,"['dung', 'comme', 'daultre', 'de', 'maniere', 'quil', 'soit', 'fort', 'clair', 'comme']","['ur', 'faire', 'bignetz', 'Et', 'y', 'mettres', 'des', 'Jaulnes', 'doeuf', 'selon']"
tc_p020r_preTEI,Jaulnes doeuf,"['clair', 'comme', 'pate', 'pour', 'faire', 'bignetz', 'Et', 'y', 'mettres', 'des']","['selon', 'la', 'quantite', 'de', 'la', 'farine', 'de', 'sorte', 'quil', 'revienne']"
tc_p020r_preTEI,farine,"['y', 'mettres', 'des', 'Jaulnes', 'doeuf', 'selon', 'la', 'quantite', 'de', 'la']","['de', 'sorte', 'quil', 'revienne', 'deux', 'Jaulnes', 'deouf', 'pour', 'chaique', 'millas']"
tc_p020r_preTEI,Jaulnes deouf,"['la', 'quantite', 'de', 'la', 'farine', 'de', 'sorte', 'quil', 'revienne', 'deux']","['pour', 'chaique', 'millas', 'puis', 'y', 'mettres', 'du', 'safran', 'si', 'vous']"
tc_p020r_preTEI,terre,"['fault', 'apres', 'avoir', 'des', 'moulles', 'Et', 'fault', 'quil', 'soient', 'de']","['de', 'la', 'facon', 'dung', 'fons', 'de', 'chappeau', 'a', 'la', 'catholicque']"
tc_p020r_preTEI,pate,"['voz', 'moulles', 'et', 'les', 'gresseres', 'bien', 'fort', 'affin', 'que', 'la']","['ne', 'se', 'tienne', 'pas', 'quant', 'elle', 'sera', 'cuitte', 'ayant', 'faict']"
tc_p020r_preTEI,farine,"['place', 'du', 'fouye', 'bien', 'nettoyee', 'Et', 'mettres', 'ung', 'peu', 'de']","['au', 'fondz', 'Et', 'les', 'emplires', 'de', 'la', 'pate', 'cy', 'dessus']"
tc_p020r_preTEI,pate,"['peu', 'de', 'farine', 'au', 'fondz', 'Et', 'les', 'emplires', 'de', 'la']","['cy', 'dessus', 'dicte', 'apres', 'vous', 'couvrires', 'les', 'dictz', 'moules', 'dung']"
tc_p020r_preTEI,foin,"['dessus', 'puis', 'ayant', 'faict', 'cela', 'vous', 'mettres', 'ung', 'peu', 'de']","['sur', 'le', 'dict', 'couvercle', 'Et', 'force', 'rachaulx', 'Et', 'y', 'feres']"
tc_p020r_preTEI,verre de ,['Le'],"['lorraine', 'est', 'plus', 'plain', '&', 'plus', 'uny', 'que', 'le', 'verre']"
tc_p020r_preTEI,verre,['Le'],"['de', 'lorraine', 'est', 'plus', 'plain', '&', 'plus', 'uny', 'que', 'le']"
tc_p020r_preTEI,vernis,"['le', 'tache', 'de', 'ceste', 'sorte', 'Cela', 'neantmoings', 'sefface', 'avecq', 'du']","['&', 'du', 'sel', '&', 'aultres', 'drogues', 'que', 'les', 'vitriers', 'y']"
tc_p020r_preTEI,sel,"['ceste', 'sorte', 'Cela', 'neantmoings', 'sefface', 'avecq', 'du', 'vernis', '&', 'du']","['&', 'aultres', 'drogues', 'que', 'les', 'vitriers', 'y', 'mettent', 'Le', 'verre']"
tc_p020r_preTEI,drogues,"['neantmoings', 'sefface', 'avecq', 'du', 'vernis', '&', 'du', 'sel', '&', 'aultres']","['que', 'les', 'vitriers', 'y', 'mettent', 'Le', 'verre', 'de', 'lorraine', 'se']"
tc_p020r_preTEI,verre de ,"['de', 'lorraine', 'est', 'plus', 'plain', '&', 'plus', 'uny', 'que', 'le']","['plat', 'et', 'plus', 'fort', '&', 'de', 'plus', 'de', 'duree', 'Mays']"
tc_p020r_preTEI,verre de plat,"['de', 'lorraine', 'est', 'plus', 'plain', '&', 'plus', 'uny', 'que', 'le']","['et', 'plus', 'fort', '&', 'de', 'plus', 'de', 'duree', 'Mays', 'communement']"
tc_p020r_preTEI,verre de plat,['Le'],"['se', 'vent', 'a', 'paniers', 'Le', 'panier', 'contient', '24', 'plat', 's']"
tc_p020v_preTEI,eau de cisterne,"['Pille', 'de', 'la', 'vesse', 'en']","['&', 'non', 'aultre', '&', 'de', 'ceste', 'eau', 'blanchie', 'lave', 'Cella']"
tc_p020v_preTEI,eau blanchie,"['en', 'eau', 'de', 'cisterne', '&', 'non', 'aultre', '&', 'de', 'ceste']","['lave', 'Cella', 'est', 'estime', 'fort', 'singulier', 'Et', 'croy', 'quen', 'fayre']"
tc_p020v_preTEI,amydon,"['est', 'estime', 'fort', 'singulier', 'Et', 'croy', 'quen', 'fayre', 'de', 'l']","['&', 'en', 'user', 'seroict', 'encores', 'mieulx']"
tc_p020v_preTEI,suc exprime ou leau ,['Le'],"['distilee', 'de', 'lescorce', 'dorenge', 'est', 'excellent', 'contre', 'la', 'colique', 'venteuse']"
tc_p020v_preTEI,escorce aussi,"['l', 'escorce', 'dorenge', 'est', 'excellent', 'contre', 'la', 'colique', 'venteuse', 'L']","['confite', 'est', 'excellente', 'pour', 'les', 'vents', 'de', 'lestomac', 'Et', 'pour']"
tc_p020v_preTEI,vin escumant,"['de', 'lestomac', 'Et', 'pour', 'en', 'faire', 'preuve', 'Ayant', 'verse', 'du']","['dans', 'un', 'verre', 'Exprime', 'du', 'jus', 'dorange', 'sur', 'lescume', 'du']"
tc_p020v_preTEI,verre,"['en', 'faire', 'preuve', 'Ayant', 'verse', 'du', 'vin', 'escumant', 'dans', 'un']","['Exprime', 'du', 'jus', 'dorange', 'sur', 'lescume', 'du', 'vin', 'qui', 'ne']"
tc_p020v_preTEI,jus d,"['u', 'vin', 'escumant', 'd', 'ans', 'un', 'verre', 'Exprime', 'd', 'u']","['orange', 'sur', 'lescume', 'd', 'u', 'vin', 'qui', 'ne', 'provient', 'que']"
tc_p020v_preTEI,escume du vin,"['escumant', 'dans', 'un', 'verre', 'Exprime', 'du', 'jus', 'dorange', 'sur', 'l']","['qui', 'ne', 'provient', 'que', 'de', 'vapeur', '&', 'vent', 'Et', 'tu']"
tc_p020v_preTEI,just,"['tu', 'verras', 'quincontinent', 'lescume', 'sesperdra', 'Si', 'tu', 'exprimes', 'aussi', 'du']","['contre', 'la', 'chandelle', 'elle', 'ardra', 'dadvantaige']"
tc_p020v_preTEI,verjus,"['Pile', 'un', 'oignon', 'avecq', 'du']","['&', 'le', 'laisse', 'ainsy', 'tremper', 'puys', 'laplique', 'Ou', 'bien', 'aplique']"
tc_p020v_preTEI,savo,"['tremper', 'puys', 'laplique', 'Ou', 'bien', 'aplique', 'sur', 'la', 'brusleure', 'du']","['n', 'noir', 'experimente']"
tc_p020v_preTEI,oeufs,"['Chasque', 'matin', 'prens', 'deulx', 'ou', 'trois']","['ponds', 'dun', 'ou', 'deulx', 'jours', 'fais', 'les', 'chaufer', 'jusques', '&']"
tc_p020v_preTEI,moyeulx,"['jours', 'fais', 'les', 'chaufer', 'jusques', '&', 'non', 'cuire', 'prens', 'les']","['bien', 'saulpouldres', 'de', 'sucre', 'Et', 'apres', 'bois', 'un', 'doigt', 'de']"
tc_p020v_preTEI,sucre,"['jusques', '&', 'non', 'cuire', 'prens', 'les', 'moyeulx', 'bien', 'saulpouldres', 'de']","['Et', 'apres', 'bois', 'un', 'doigt', 'de', 'vin', 'Et', 'oultre', 'ce']"
tc_p020v_preTEI,vin,"['bien', 'saulpouldres', 'de', 'sucre', 'Et', 'apres', 'bois', 'un', 'doigt', 'de']","['Et', 'oultre', 'ce', 'que', 'cela', 'est', 'nourrissant', 'il', 'faict', 'bon']"
tc_p021r_preTEI,pouldre,"['qui', 'ne', 'se', 'chargent', 'poinct', 'avec', 'lanterne', 'on', 'charge', 'de']","['jusques', 'a', 'lescusson', 'qui', 'se', 'pose', 'sur', 'la', 'piece', 'avecq']"
tc_p021r_preTEI,pouldre,"['distance', 'de', 'vraye', 'portee', 'pource', 'que', 'la', 'force', 'de', 'la']","['faict', 'communement', 'haulser', 'Mays', 'si', 'tu', 'estois', 'esloigne', 'plus', 'que']"
tc_p021r_preTEI,eau,"['dans', 'les', 'fosses', 'ou', 'aultour', 'de', 'la', 'bresche', 'des', 'flamb']","['lx', '&', 'foeus', 'artificiels', 'Ausquels', 'le', 'canonier', 'mire', 'Quelques', 'fois']"
tc_p021r_preTEI,plomb,"['Le', 'moyen', 'que', 'tu', 'scais', 'du', 'cadran', '&', 'ligne', 'a']","['est', 'bien', 'fort', 'bon', 'Aultres', 'font', 'clouer', 'avecq', 'fortes', 'chevilles']"
tc_p021r_preTEI,fortes chevilles de fer,"['a', 'plomb', 'est', 'bien', 'fort', 'bon', 'Aultres', 'font', 'clouer', 'avecq']","['deulx', 'ou', 'trois', 'rengs', 'de', 'tables', 'sur', 'la', 'platteforme', 'de']"
tc_p021r_preTEI,bois,"['deulx', 'ou', 'trois', 'rengs', 'de', 'tables', 'sur', 'la', 'platteforme', 'de']","['faicte', 'pour', 'mectre', 'le', 'canon', 'en', 'batterie', 'Et', 'laissent', 'des']"
tc_p021v_preTEI,pouldre,"['heure', 'Et', 'si', 'avecq', 'le', 'temps', 'la', 'violence', 'de', 'la']","['faict', 'derriver', 'le', 'clou', 'dont', 'la', 'piece', 'est', 'enclouee', 'Tu']"
tc_p021v_preTEI,clou a vis,"['un', 'ancrou', 'a', 'la', 'seconde', 'lumiere', '&', 'y', 'mettras', 'un']","['bien', 'justement', 'qui', 'ne', 'se', 'deffera', 'jamays', 'M']"
tc_p021v_preTEI,cloux de charrette,"['ilz', 'portent', 'beaucoup', 'de', 'munition', 'be', 'on', 'les', 'emplist', 'de']","['de', 'gros', 'dets', 'dacier', 'bouts', 'de', 'chesne', '&', 'choses', 'semblables']"
tc_p021v_preTEI,grosdets,"['munition', 'be', 'on', 'les', 'emplist', 'de', 'cloux', 'de', 'charrette', 'de']","['dacier', 'bouts', 'de', 'chesne', '&', 'choses', 'semblables', 'Et', 'quand', 'on']"
tc_p021v_preTEI,bouts de chesne,"['les', 'emplist', 'de', 'cloux', 'de', 'charrette', 'de', 'gros', 'dets', 'dacier']","['&', 'choses', 'semblables', 'Et', 'quand', 'on', 'sent', 'les', 'ennemys', 'pres']"
tc_p021v_preTEI,verre,"['font', 'grand', 'domaige', 'Et', 'pour', 'les', 'empirer', 'on', 'mect', 'du']","['grossierement', 'pillement', 'pille', 'ou', 'dans', 'les', 'molles', 'ou', 'dans', 'le']"
tc_p021v_preTEI,matiere des,"['il', 'est', 'bon', 'quelles', 'soient', 'un', 'peu', 'alliees', 'de', 'la']","['pieces', 'affin', 'que', 'tenant', 'un', 'peu', 'coup', 'plustost', 'que', 'se']"
tc_p022v_preTEI,fer,"['lequel', 'on', 'passe', 'par', 'dessoubs', 'la', 'table', 'des', 'chevilles', 'de']","['puys', 'quand', 'on', 'en', 'veult', 'mirer', 'on', 'affuste', 'celle', 'du']"
tc_p022v_preTEI,pouldre,"['devant', 'Sa', 'charge', 'est', 'de', 'six', 'ou', 'sept', 'lb', 'de']","['plus', 'que', 'le', 'canon', 'scavoir', 'de', 'deulx', 'grands', 'lanternes', 'Sa']"
tc_p023r_preTEI,pouldre,"['pans', 'de', 'long', 'Il', 'se', 'charge', 'de', 'xxv', 'lb', 'de']","['Car', 'au', 'il', 'fault', 'quil', 'soit', 'plain', 'jusques', 'a', 'la']"
tc_p023r_preTEI,cuivre fin,"['meilleure', 'que', 'de', 'piece', '&', 'que', 'sur', '4', 'quintals', 'de']","['il', 'y', 'aye', 'seulement', 'un', 'quintal', 'de', 'metal', 'Af', 'fin']"
tc_p023r_preTEI,metal,"['de', 'cuivre', 'fin', 'il', 'y', 'aye', 'seulement', 'un', 'quintal', 'de']","['Affin', 'quil', 'tienne', 'coup', '&', 'se', 'rompant', 'avecq', 'plus', 'de']"
tc_p023r_preTEI,fer,"['a', 'mectre', 'contre', 'une', 'porte', 'avecq', 'une', 'grand', 'croix', 'de']","['devant', 'la', 'balle', 'Et', 'sEstant', 'charge', 'il', 'fault', 'quil', 'soict']"
tc_p023r_preTEI,grosse toile,"['balle', 'Et', 'sEstant', 'charge', 'il', 'fault', 'quil', 'soict', 'vestu', 'de']","['bien', 'cousue', 'qui', 'soict', 'par', 'dessus', 'toute', 'cOincte', 'de', 'tourmentine']"
tc_p023r_preTEI,tourmentine,"['toile', 'bien', 'cousue', 'qui', 'soict', 'par', 'dessus', 'toute', 'cOincte', 'de']","['Il', 'fault', 'quil', 'aye', 'quattre', 'ances', 'faictes', 'en', 'le', 'fondant']"
tc_p023r_preTEI,fer,"['il', 'est', 'en', 'plus', 'ayse', 'a', 'poser', 'La', 'croix', 'de']","['se', 'joinct', 'a', 'la', 'bouche', 'avecq', 'la', 'toile', 'dont', 'il']"
tc_p023r_preTEI,toile,"['Et', 'sEstant', 'charge', 'il', 'fault', 'quil', 'soict', 'vestu', 'de', 'grosse']","['bien', 'cousue', 'qui', 'soict', 'par', 'dessus', 'toute', 'cOincte', 'de', 'tourmentine']"
tc_p023r_preTEI,fer,"['Pour', 'le', 'poser', 'il', 'fault', 'trois', 'ou', 'quattre', 'chevilles', 'de']","['dun', 'pan', 'de', 'long', '&', 'grosses', 'comme', 'le', 'doigt', 'qui']"
tc_p023r_preTEI,bouquaran,"['pose', 'il', 'fault', 'que', 'tu', 'ayes', 'de', 'la', 'sauscice', 'de']","['faicte', 'en', 'ceste', 'sorte', 'Ayes', 'huict', 'ou', 'noeuf', 'canes', 'de']"
tc_p023r_preTEI,liste de bouquaran,"['faicte', 'en', 'ceste', 'sorte', 'Ayes', 'huict', 'ou', 'noeuf', 'canes', 'de']","['ou', 'dadvantaige', 'si', 'le', 'fosse', 'est', 'plus', 'large', 'Et', 'que']"
tc_p023r_preTEI,fer,"['sapee', 'la', 'gueule', 'en', 'hault', 'On', 'faict', 'deulx', 'anneaulx', 'de']","['larges', '&', 'avecq', 'une', 'barre', 'ou', 'deulx', 'quattre', 'hommes', 'le']"
tc_p023r_preTEI,cailloux,"['fault', 'que', 'demy', 'charge', 'scavoir', 'x', 'lb', '&', 'lemplir', 'de']","['&', 'de', 'cailloux', 'de', 'charrette']"
tc_p023r_preTEI,cailloux de,"['charge', 'scavoir', 'x', 'lb', '&', 'lemplir', 'de', 'cailloux', '&', 'de']",['charrette']
tc_p023r_preTEI,toile ciree,"['Il', 'le', 'fault', 'couvrir', 'tout', 'de']","['&', 'frottee', 'de', 'tourmentine', '&', 'chose', 'combustible', 'Ceste', 'couverture', 'se']"
tc_p023r_preTEI,tourmentine,"['le', 'fault', 'couvrir', 'tout', 'de', 'toile', 'ciree', '&', 'frottee', 'de']","['&', 'chose', 'combustible', 'Ceste', 'couverture', 'se', 'faict', 'affin', 'dasseurer', 'la']"
tc_p023r_preTEI,chose combustible,"['couvrir', 'tout', 'de', 'toile', 'ciree', '&', 'frottee', 'de', 'tourmentine', '&']","['Ceste', 'couverture', 'se', 'faict', 'affin', 'dasseurer', 'la', 'balle', 'quelle', 'ne']"
tc_p023r_preTEI,amorce,"['affin', 'que', 'le', 'foeu', 'se', 'prenant', 'a', 'la', 'couverte', 'l']","['ne', 'faille', 'point', 'Au', 'droit', 'de', 'la', 'lumiere', 'il', 'te']"
tc_p023r_preTEI,amorce,"['de', 'la', 'lumiere', 'il', 'te', 'fauldra', 'mectre', 'bonne', 'quantite', 'd']","['Aulcuns', 'sur', 'la', 'balle', 'mectent', 'une', 'croix', 'de', 'fer', 'qui']"
tc_p023r_preTEI,fer,"['quantite', 'damorce', 'Aulcuns', 'sur', 'la', 'balle', 'mectent', 'une', 'croix', 'de']","['qui', 'surpasse', 'la', 'bouche', 'du', 'mortier', 'de', 'deulx', 'pans', 'Aultres']"
tc_p023v_preTEI,pouldre,[],"['Estant', 'pleine', 'la', 'saulssisse', 'trempe', 'la', 'bien', 'dans', 'legierement', 'pour']"
tc_p023v_preTEI,toile,"['la', 'saulssisse', 'trempe', 'la', 'bien', 'dans', 'legierement', 'pour', 'mouller', 'la']","['&', 'non', 'la', 'pouldre', 'dans', 'deulx', 'parties', 'de', 'vinaigre', '&']"
tc_p023v_preTEI,pouldre,"['bien', 'dans', 'legierement', 'pour', 'mouller', 'la', 'toile', '&', 'non', 'la']","['dans', 'deulx', 'parties', 'de', 'vinaigre', '&', 'de', 'une', 'deau', 'de']"
tc_p023v_preTEI,vinaigre,"['la', 'toile', '&', 'non', 'la', 'pouldre', 'dans', 'deulx', 'parties', 'de']","['&', 'de', 'une', 'deau', 'de', 'vye', 'Apres', 'laisse', 'bien', 'seicher']"
tc_p023v_preTEI,eau devye,"['pouldre', 'dans', 'deulx', 'parties', 'de', 'vinaigre', '&', 'de', 'une', 'd']","['Apres', 'laisse', 'bien', 'seicher', 'ladicte', 'toile', 'Et', 'puys', 'il', 'fault']"
tc_p023v_preTEI,toile,"['de', 'une', 'deau', 'de', 'vye', 'Apres', 'laisse', 'bien', 'seicher', 'ladicte']","['Et', 'puys', 'il', 'fault', 'joindre', 'a', 'ladicte', 'saulcisse', 'une', 'longue']"
tc_p023v_preTEI,tourmentine bien bonne,"['Apres', 'il', 'fault', 'oindre', 'toute', 'la', 'saulcice', 'avecq', 'de', 'la']",[]
tc_p023v_preTEI,liste de toile large,"['foeu', 'tu', 'pourras', 'couldre', 'une', 'ou', 'attacher', 'bien', 'serre', 'une']","['dun', 'empan', 'qui', 'soict', 'aussy', 'bien', 'trempee', 'dans', 'la', 'tourmentine']"
tc_p023v_preTEI,tourmentine,"['large', 'dun', 'empan', 'qui', 'soict', 'aussy', 'bien', 'trempee', 'dans', 'la']","['&', 'ceste', 'liste', 'doibt', 'estre', 'fendue', 'par', 'le', 'milieu', 'affin']"
tc_p023v_preTEI,pouldre,"['a', 'la', 'lumiere', 'du', 'mortier', 'Puys', 'il', 'fault', 'mectre', 'force']","['accachee', 'sur', 'la', 'lumiere', 'du', 'mortier', 'Et', 'apres', 'que', 'celuy']"
tc_p023v_preTEI,eau,"['tiree', 'quelle', 'se', 'destachassent', 'Et', 'sil', 'y', 'avoict', 'de', 'l']","['dans', 'le', 'fosse', 'il', 'fauldra', 'soubstenir', 'avecq', 'des', 'forchettes', 'la']"
tc_p023v_preTEI,fer,"['Les', 'mortiers', 'quon', 'veult', 'poser', 'aulx', 'portes', 'ou', 'grilles', 'de']","['sont', 'suffisants', 'silz', 'poisent', '40', 'ou', '50', 'lb', 'Au', 'reste']"
tc_p023v_preTEI,metal,"['quelle', 'la', 'balle', 'se', 'fondant', 'si', 'tu', 'la', 'fais', 'de']","['senveloppe', 'avecq', 'le', 'milieu', 'de', 'la', 'croix']"
tc_p024r_preTEI,plus fin metal,"['Les', 'grenades', 'doibvent', 'estre', 'du']","['quon', 'puysse', 'trouver', 'car', 'il', 'y', 'a', 'metal', 'fin', 'et']"
tc_p024r_preTEI,metal fin,"['plus', 'fin', 'metal', 'quon', 'puysse', 'trouver', 'car', 'il', 'y', 'a']","['et', 'metal', 'gros', 'Le', 'metal', 'fin', 'est', 'celuy', 'de', 'grosse']"
tc_p024r_preTEI,metal gros,"['quon', 'puysse', 'trouver', 'car', 'il', 'y', 'a', 'metal', 'fin', 'et']","['Le', 'metal', 'fin', 'est', 'celuy', 'de', 'gros', 'se', 'cloche', 'pourceque']"
tc_p024r_preTEI,metal fin,"['car', 'il', 'y', 'a', 'metal', 'fin', 'et', 'metal', 'gros', 'Le']","['est', 'celuy', 'de', 'grosse', 'cloche', 'pourceque', 'on', 'y', 'mect', 'plus']"
tc_p024r_preTEI,cuivre,"['celuy', 'de', 'grosse', 'cloche', 'pourceque', 'on', 'y', 'mect', 'plus', 'de']","['pour', 'luy', 'donner', 'la', 'voix', 'plus', 'grosse', '&', 'aulx', 'petites']"
tc_p024r_preTEI,estain,"['plus', 'grosse', '&', 'aulx', 'petites', 'cloches', 'on', 'mect', 'plus', 'd']","['pour', 'luy', 'donner', 'le', 'son', 'plus', 'gros', 'clair', 'Le', 'metal']"
tc_p024r_preTEI,metal de grossecloche,"['destain', 'pour', 'luy', 'donner', 'le', 'son', 'plus', 'gros', 'clair', 'Le']","['se', 'faict', 'dune', '3', 'quintalz', 'de', 'rosette', '&', 'vint', 'ou']"
tc_p024r_preTEI,rosette,"['metal', 'de', 'grosse', 'cloche', 'se', 'faict', 'dune', '3', 'quintalz', 'de']","['&', 'vint', 'ou', 'xxv', 'lb', 'destain', 'Tan', 'Chasque', 'grenade', 'doibt']"
tc_p024r_preTEI,estain,"['3', 'quintalz', 'de', 'rosette', '&', 'vint', 'ou', 'xxv', 'lb', 'd']","['Tan', 'Chasque', 'grenade', 'doibt', 'poiser', 'de', 'quattre', 'a', 'six', 'lb']"
tc_p024r_preTEI,pouldre,"['lb', 'Et', 'fault', 'quelles', 'soient', 'pour', 'les', 'gecter', 'pleines', 'de']","['meslee', 'avecq', 'du', 'verre', 'grossierement', 'pile', 'Et', 'en', 'fault', 'sur']"
tc_p024r_preTEI,verre,"['soient', 'pour', 'les', 'gecter', 'pleines', 'de', 'pouldre', 'meslee', 'avecq', 'du']","['grossierement', 'pile', 'Et', 'en', 'fault', 'sur', 'un', 'quart', 'de', 'lb']"
tc_p024r_preTEI,pouldre,"['pile', 'Et', 'en', 'fault', 'sur', 'un', 'quart', 'de', 'lb', 'de']","['demy', 'once', 'de', 'verre', 'qui', 'sy', 'mect', 'avecq', 'affin', 'que']"
tc_p024r_preTEI,verre,"['sur', 'un', 'quart', 'de', 'lb', 'de', 'pouldre', 'demy', 'once', 'de']","['qui', 'sy', 'mect', 'avecq', 'affin', 'que', 'par', 'le', 'visaige', 'ou']"
tc_p024r_preTEI,pouldre,"['avecq', 'affin', 'que', 'par', 'le', 'visaige', 'ou', 'lieulx', 'que', 'la']","['fera', 'son', 'effect', 'les', 'blessures', 'en', 'soient', 'pires', 'La', 'meilleure']"
tc_p024r_preTEI,meilleure pouldre d,"['pouldre', 'fera', 'son', 'effect', 'les', 'blessures', 'en', 'soient', 'pires', 'La']","['harquebus', 'y', 'est', 'necessaire', 'Le', 'trou', 'd', 'oibt', 'estre', 'gran']"
tc_p024r_preTEI,fer blanc,"['de', 'le', 'faire', 'uny', 'Apres', 'tu', 'fais', 'un', 'tuyau', 'de']","['bien', 'soulde', 'qui', 'puisse', 'entrer', 'dans', 'le', 'trou', '&', 'entrer']"
tc_p024r_preTEI,bonne pouldre,"['sortir', 'hors', 'dicelle', 'un', 'travers', 'de', 'doigt', 'Tu', 'lempliras', 'de']","['pilee', 'dans', 'un', 'mortier', '&', 'destrempee', 'legerement', 'avecq', 'de', 'bonne']"
tc_p024r_preTEI,bonne eau de vye,"['pouldre', 'pilee', 'dans', 'un', 'mortier', '&', 'destrempee', 'legerement', 'avecq', 'de']","['ou', 'de', 'fort', 'vinaigre', 'qui', 'semble', 'Et', 'comme', 'cela', 'ce']"
